,job_id,job_title,company_size,company_industry,country,remote_type,experience_levels,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
7801,7802,Data Analyst,Medium,Retail,UK,Onsite,3,9,Master,0,1,1,1,0,127390.0,4,2020,High,9
7802,7803,Data Engineer,MNC,Finance,Singapore,Hybrid,3,12,Master,0,0,0,1,0,138183.0,3,2022,Medium,3
7803,7804,Business Analyst,Enterprise,Retail,Australia,Hybrid,1,8,Master,0,0,0,0,0,47149.0,12,2023,High,8
7804,7805,Business Analyst,Medium,E-commerce,Australia,Hybrid,1,12,Bachelor,0,1,0,0,1,55631.0,1,2024,High,9
7805,7806,Data Scientist,Enterprise,Retail,India,Onsite,1,0,Bachelor,1,0,0,0,0,54771.0,5,2023,Low,6
7806,7807,Machine Learning Engineer,MNC,Healthcare,Australia,Onsite,2,0,Master,1,1,0,1,0,153006.0,11,2022,Low,6
7807,7808,Business Analyst,MNC,Technology,UK,Onsite,1,0,Master,0,1,0,1,0,86754.0,8,2022,High,8
7808,7809,Business Analyst,MNC,Healthcare,USA,Onsite,2,9,Bachelor,0,0,1,1,1,130921.0,7,2025,High,5
7809,7810,Data Scientist,Startup,Finance,Singapore,Onsite,2,1,PhD,0,0,1,1,0,103039.0,10,2025,High,7
7810,7811,Machine Learning Engineer,Enterprise,Technology,Germany,Hybrid,1,9,PhD,0,0,1,0,0,103183.0,11,2025,High,8
7811,7812,Data Engineer,Medium,Finance,Canada,Onsite,2,8,PhD,1,0,0,0,0,79865.0,8,2022,Medium,3
7812,7813,AI Engineer,Medium,Education,Singapore,Remote,3,8,PhD,0,1,0,1,1,160345.0,9,2023,High,9
7813,7814,Data Analyst,Startup,Retail,Germany,Onsite,1,9,Master,1,1,1,1,1,93162.0,2,2020,High,8
7814,7815,Business Analyst,Enterprise,Technology,Singapore,Onsite,3,2,Master,0,1,1,1,1,139817.0,10,2022,High,7
7815,7816,Data Analyst,Medium,Healthcare,Germany,Remote,2,4,Bachelor,1,1,0,0,1,81427.0,3,2024,High,9
7816,7817,Data Engineer,Startup,Technology,Australia,Hybrid,3,0,PhD,1,1,0,1,1,127823.0,11,2023,Low,2
7817,7818,Data Scientist,Medium,Retail,Singapore,Hybrid,2,3,Bachelor,1,1,1,1,1,116247.0,3,2023,High,6
7818,7819,Data Engineer,Startup,Finance,Singapore,Remote,3,10,Master,1,0,0,1,1,126076.0,10,2024,High,7
7819,7820,Data Analyst,Startup,Healthcare,Singapore,Hybrid,3,4,Bachelor,0,1,1,1,1,135009.0,9,2023,High,6
7820,7821,Business Analyst,Startup,E-commerce,UK,Hybrid,1,9,Master,1,1,0,1,1,70678.0,11,2025,High,9
7821,7822,Data Analyst,Startup,Retail,Canada,Remote,1,12,Master,0,1,0,1,0,68228.0,1,2020,Medium,1
7822,7823,AI Engineer,Enterprise,Healthcare,USA,Remote,2,6,Bachelor,0,1,0,0,0,118860.0,5,2024,Low,3
7823,7824,Business Analyst,Enterprise,Technology,Singapore,Onsite,3,2,Master,1,0,0,0,1,110222.0,3,2020,Low,6
7824,7825,Business Analyst,MNC,E-commerce,USA,Hybrid,3,2,Master,0,0,0,0,1,127631.0,5,2021,High,9
7825,7826,Machine Learning Engineer,Medium,Technology,USA,Remote,1,3,Master,1,1,0,0,0,93643.0,11,2025,Low,1
7826,7827,AI Engineer,Startup,Education,Singapore,Remote,3,12,Master,1,1,1,1,1,184182.0,8,2026,High,9
7827,7828,Data Engineer,Medium,Healthcare,Germany,Onsite,1,2,PhD,1,1,1,0,1,73582.0,12,2020,Low,4
7828,7829,AI Engineer,Enterprise,Healthcare,USA,Onsite,3,5,Master,1,0,0,0,1,153757.0,2,2026,High,9
7829,7830,Business Analyst,Medium,E-commerce,India,Onsite,1,10,Master,0,0,0,0,0,54556.0,1,2023,High,9
7830,7831,Machine Learning Engineer,Startup,Healthcare,USA,Remote,2,1,Master,0,1,1,1,1,153816.0,4,2021,High,2
7831,7832,AI Engineer,Medium,Healthcare,Canada,Onsite,2,6,Bachelor,1,1,0,0,0,118570.0,12,2022,Low,3
7832,7833,Business Analyst,Medium,E-commerce,Germany,Remote,3,0,Master,1,0,1,1,1,141647.0,5,2021,High,7
7833,7834,Machine Learning Engineer,Enterprise,Retail,Germany,Hybrid,1,8,Bachelor,0,0,1,0,0,101978.0,8,2020,Medium,1
7834,7835,Business Analyst,Medium,Finance,Australia,Onsite,1,9,Bachelor,1,1,0,0,0,46333.0,12,2023,Medium,4
7835,7836,Machine Learning Engineer,Medium,Finance,Germany,Onsite,3,12,Master,1,1,1,1,0,174782.0,1,2021,High,4
7836,7837,AI Engineer,Startup,Healthcare,Australia,Hybrid,2,9,PhD,0,1,1,1,1,152233.0,9,2022,High,3
7837,7838,Data Scientist,Medium,Finance,Germany,Remote,3,6,PhD,1,0,0,0,0,99451.0,1,2021,Low,4
7838,7839,Data Analyst,Medium,Finance,India,Hybrid,3,2,Master,1,1,1,1,0,126512.0,3,2020,High,9
7839,7840,Data Engineer,Enterprise,Healthcare,USA,Onsite,3,14,PhD,1,0,0,1,0,117827.0,1,2021,High,7
7840,7841,Business Analyst,MNC,Education,UK,Onsite,1,11,Master,0,1,1,1,1,113464.0,11,2026,High,6
7841,7842,Data Analyst,Medium,Healthcare,Australia,Hybrid,1,5,Master,1,1,1,0,1,77597.0,5,2025,Low,3
7842,7843,Data Analyst,MNC,Healthcare,Canada,Hybrid,1,5,Master,1,1,1,0,0,88681.0,1,2025,Low,4
7843,7844,Data Engineer,MNC,E-commerce,Australia,Remote,1,13,Master,0,0,1,0,0,81168.0,6,2026,Medium,6
7844,7845,Business Analyst,Medium,Healthcare,Australia,Hybrid,3,0,Master,0,1,0,0,0,101473.0,2,2025,High,8
7845,7846,Data Engineer,Startup,Finance,UK,Remote,2,6,Bachelor,0,0,0,1,0,92932.0,4,2023,High,7
7846,7847,Data Scientist,Enterprise,Retail,India,Onsite,3,8,Bachelor,0,1,1,0,1,125509.0,3,2024,High,7
7847,7848,Data Engineer,Medium,Education,USA,Onsite,2,3,Bachelor,0,1,0,1,0,91884.0,11,2022,Low,3
7848,7849,Machine Learning Engineer,Startup,Retail,India,Remote,3,8,Bachelor,1,1,1,1,1,175591.0,4,2020,High,7
7849,7850,AI Engineer,Startup,Healthcare,USA,Onsite,2,14,Bachelor,1,0,1,0,0,130448.0,5,2024,Medium,3
7850,7851,AI Engineer,Startup,E-commerce,India,Remote,1,5,PhD,1,1,1,1,0,117552.0,3,2022,High,9
7851,7852,Data Analyst,MNC,Finance,Germany,Remote,3,10,Master,0,1,1,1,1,158791.0,3,2024,High,3
7852,7853,Data Scientist,Enterprise,E-commerce,Canada,Remote,2,7,Master,1,0,1,1,1,117463.0,12,2022,High,9
7853,7854,Data Scientist,Startup,Education,USA,Hybrid,3,10,Master,1,1,0,1,0,118663.0,7,2021,Medium,5
7854,7855,Machine Learning Engineer,MNC,Healthcare,Germany,Hybrid,3,14,Bachelor,1,1,1,0,1,189527.0,8,2025,Medium,2
7855,7856,Data Analyst,Startup,E-commerce,UK,Hybrid,2,3,Master,0,0,1,1,0,102185.0,3,2026,High,6
7856,7857,Machine Learning Engineer,Startup,Retail,Singapore,Hybrid,1,9,Bachelor,1,1,0,1,1,114142.0,1,2022,High,9
7857,7858,Data Analyst,MNC,E-commerce,Singapore,Hybrid,2,8,PhD,1,0,1,1,1,138175.0,9,2023,High,5
7858,7859,Machine Learning Engineer,Medium,Healthcare,Germany,Onsite,2,4,Master,0,1,1,0,0,125820.0,6,2023,Low,4
7859,7860,AI Engineer,MNC,Education,Germany,Hybrid,3,8,Bachelor,1,1,1,1,0,186013.0,12,2023,High,9
7860,7861,Business Analyst,Startup,Finance,Australia,Remote,3,14,Master,1,0,1,0,0,115207.0,10,2021,Medium,6
7861,7862,Data Scientist,Medium,Retail,USA,Hybrid,3,5,PhD,1,0,0,1,0,114364.0,4,2025,High,9
7862,7863,Machine Learning Engineer,Medium,Technology,Singapore,Onsite,1,13,Master,1,1,0,1,0,109161.0,8,2021,Medium,1
7863,7864,Data Engineer,MNC,Retail,Australia,Remote,2,3,PhD,1,0,1,0,1,119390.0,9,2024,Low,5
7864,7865,AI Engineer,Enterprise,Retail,Australia,Remote,3,5,Master,0,0,0,1,0,152905.0,11,2026,Low,4
7865,7866,Data Scientist,Startup,Technology,India,Remote,3,10,Bachelor,0,1,0,1,1,125999.0,4,2026,High,7
7866,7867,Data Engineer,Medium,Healthcare,UK,Remote,3,7,PhD,0,0,0,0,1,105995.0,5,2021,Low,2
7867,7868,Data Engineer,Enterprise,Technology,Germany,Remote,3,12,Bachelor,1,0,1,1,0,128517.0,9,2023,High,6
7868,7869,Business Analyst,Medium,Technology,India,Onsite,3,10,Bachelor,1,0,1,0,0,114081.0,8,2025,High,7
7869,7870,Business Analyst,Enterprise,Healthcare,Germany,Onsite,1,1,Master,1,0,0,0,0,52069.0,1,2025,High,8
7870,7871,AI Engineer,Medium,Technology,Singapore,Hybrid,3,8,Bachelor,1,0,0,1,1,163011.0,3,2023,High,9
7871,7872,Machine Learning Engineer,MNC,Healthcare,USA,Hybrid,2,5,Bachelor,1,1,0,1,1,155411.0,2,2024,Low,2
7872,7873,Data Analyst,Enterprise,Education,Germany,Onsite,3,4,Bachelor,0,0,1,1,0,131263.0,3,2020,High,7
7873,7874,AI Engineer,Startup,Technology,UK,Hybrid,2,4,Master,0,1,1,1,1,152446.0,9,2026,High,3
7874,7875,Business Analyst,Medium,Finance,Canada,Onsite,2,13,Bachelor,1,1,1,1,1,117321.0,12,2020,High,3
7875,7876,Machine Learning Engineer,MNC,Education,Australia,Onsite,3,13,Master,1,1,1,0,1,185009.0,5,2023,High,8
7876,7877,Data Engineer,Enterprise,E-commerce,Singapore,Onsite,2,3,PhD,0,1,0,1,0,94861.0,10,2023,Low,3
7877,7878,Data Engineer,Medium,E-commerce,Australia,Hybrid,1,7,Master,0,1,0,1,1,70512.0,6,2022,High,7
7878,7879,AI Engineer,Enterprise,Finance,UK,Hybrid,3,8,Bachelor,1,1,1,1,0,165535.0,2,2023,High,2
7879,7880,Machine Learning Engineer,Startup,Healthcare,Singapore,Remote,2,12,Master,0,0,0,1,1,137389.0,9,2021,Medium,2
7880,7881,Data Engineer,Startup,Healthcare,Singapore,Hybrid,3,5,Bachelor,0,1,0,0,1,112838.0,1,2026,High,9
7881,7882,Data Engineer,Startup,Education,UK,Hybrid,1,0,Bachelor,0,0,1,1,1,90786.0,10,2025,High,5
7882,7883,Data Analyst,Medium,Finance,India,Onsite,2,2,Master,1,0,0,0,1,84334.0,10,2025,High,7
7883,7884,Machine Learning Engineer,Startup,Retail,USA,Hybrid,1,4,Bachelor,0,1,1,1,1,131650.0,10,2021,High,7
7884,7885,Business Analyst,Enterprise,Technology,Australia,Hybrid,1,6,Master,0,0,0,0,0,52798.0,3,2022,Low,6
7885,7886,Data Scientist,Startup,Retail,Germany,Hybrid,1,6,Master,0,1,1,0,0,63356.0,3,2024,Low,2
7886,7887,Machine Learning Engineer,Startup,Education,India,Hybrid,3,14,Master,0,0,1,1,0,174927.0,8,2022,High,1
7887,7888,Data Engineer,Enterprise,Retail,India,Onsite,3,7,Bachelor,0,1,0,0,1,111876.0,9,2025,Low,4
7888,7889,Business Analyst,Enterprise,Technology,Singapore,Onsite,3,9,Master,0,1,1,0,1,124748.0,2,2022,Medium,6
7889,7890,Business Analyst,Medium,Technology,Australia,Hybrid,3,14,Master,1,0,1,0,1,129204.0,2,2022,High,7
7890,7891,Data Scientist,MNC,Retail,Canada,Onsite,2,14,Bachelor,0,0,1,0,1,115794.0,4,2024,High,9
7891,7892,Data Analyst,Medium,E-commerce,UK,Hybrid,2,9,Bachelor,0,0,0,0,1,84242.0,5,2020,Medium,3
7892,7893,AI Engineer,MNC,Technology,Germany,Hybrid,1,8,PhD,1,0,1,1,1,154494.0,12,2025,High,5
7893,7894,Business Analyst,Startup,Retail,Canada,Onsite,1,9,Bachelor,0,0,0,1,0,64931.0,6,2020,Medium,2
7894,7895,Business Analyst,MNC,Finance,USA,Remote,3,12,Master,1,0,1,0,1,146082.0,2,2024,Medium,2
7895,7896,AI Engineer,Startup,E-commerce,Germany,Hybrid,3,7,Bachelor,1,0,1,1,0,174120.0,2,2023,High,7
7896,7897,Business Analyst,Medium,E-commerce,India,Onsite,1,3,Master,0,0,1,1,0,83625.0,4,2023,High,1
7897,7898,Data Scientist,Startup,Healthcare,Germany,Remote,3,8,Bachelor,0,1,0,0,1,108403.0,6,2023,High,7
7898,7899,AI Engineer,MNC,Technology,UK,Hybrid,2,9,Bachelor,1,0,0,1,1,155539.0,4,2024,Medium,1
7899,7900,Machine Learning Engineer,Medium,Healthcare,Canada,Onsite,2,0,Bachelor,1,1,1,1,1,157807.0,8,2025,High,4
7900,7901,Data Scientist,Medium,E-commerce,Canada,Remote,2,10,Bachelor,1,0,1,1,0,108559.0,2,2022,High,2
7901,7902,Data Engineer,Startup,Retail,Germany,Hybrid,2,12,PhD,1,0,0,0,0,73918.0,4,2024,Medium,4
7902,7903,Business Analyst,Startup,Healthcare,Australia,Hybrid,3,13,Master,1,0,1,1,1,142303.0,1,2023,High,1
7903,7904,Data Analyst,MNC,Technology,Singapore,Onsite,3,11,Bachelor,0,1,0,0,0,115422.0,5,2022,Medium,6
7904,7905,Data Analyst,MNC,Finance,UK,Hybrid,3,9,Bachelor,0,0,0,0,1,127617.0,2,2026,High,7
7905,7906,AI Engineer,MNC,E-commerce,Australia,Hybrid,2,14,PhD,0,0,0,0,1,147900.0,7,2022,Medium,2
7906,7907,Data Engineer,Startup,Technology,Singapore,Hybrid,3,1,Bachelor,1,1,1,0,1,120120.0,11,2026,Low,6
7907,7908,Machine Learning Engineer,Enterprise,Education,India,Remote,3,8,Bachelor,1,0,1,0,1,160733.0,9,2025,High,8
7908,7909,Data Scientist,Medium,Healthcare,UK,Hybrid,2,8,Bachelor,1,0,0,0,1,87258.0,12,2024,High,9
7909,7910,Business Analyst,MNC,Finance,Singapore,Onsite,2,1,Bachelor,1,1,0,1,0,106310.0,6,2024,High,9
7910,7911,Machine Learning Engineer,MNC,Healthcare,India,Hybrid,3,7,PhD,1,1,1,1,1,196314.0,9,2022,High,7
7911,7912,Data Engineer,Enterprise,Education,Singapore,Remote,3,4,Master,1,1,0,1,1,129169.0,11,2024,High,9
7912,7913,Business Analyst,MNC,Technology,Canada,Hybrid,3,11,PhD,0,0,0,0,0,122262.0,3,2021,Medium,2
7913,7914,Data Scientist,Medium,Education,India,Onsite,1,0,Bachelor,0,1,1,1,0,83715.0,12,2023,High,4
7914,7915,Machine Learning Engineer,Medium,Technology,Germany,Remote,1,0,Master,0,0,0,0,1,103231.0,1,2024,Low,1
7915,7916,Data Scientist,MNC,E-commerce,Germany,Onsite,1,5,PhD,1,0,0,0,0,68303.0,3,2024,High,8
7916,7917,Data Engineer,Enterprise,E-commerce,Singapore,Onsite,3,3,Master,1,1,1,0,0,117699.0,6,2023,Low,5
7917,7918,Data Analyst,Enterprise,Retail,USA,Hybrid,3,3,Master,0,0,1,1,0,125179.0,5,2026,High,6
7918,7919,Data Analyst,Enterprise,Healthcare,Australia,Onsite,3,14,Bachelor,1,0,0,0,1,108446.0,4,2024,Medium,3
7919,7920,Data Engineer,MNC,Healthcare,USA,Remote,3,0,Master,1,0,0,0,0,124271.0,8,2026,Low,1
7920,7921,Business Analyst,MNC,Finance,India,Hybrid,3,3,Bachelor,1,1,0,1,1,148406.0,5,2025,High,9
7921,7922,Data Engineer,Enterprise,Retail,Canada,Onsite,3,9,Bachelor,0,1,0,1,0,112738.0,1,2023,Medium,1
7922,7923,Data Scientist,Startup,Retail,Germany,Onsite,3,2,Master,0,0,1,0,1,121981.0,8,2025,Low,6
7923,7924,Data Scientist,Enterprise,Technology,Canada,Remote,2,9,PhD,0,1,0,0,1,84730.0,7,2025,Medium,5
7924,7925,Machine Learning Engineer,Enterprise,Healthcare,UK,Onsite,2,3,Master,1,0,1,1,1,151032.0,1,2021,High,8
7925,7926,Machine Learning Engineer,Medium,Retail,Singapore,Hybrid,3,4,Master,1,0,1,1,1,178631.0,2,2021,High,7
7926,7927,Machine Learning Engineer,Medium,Retail,Australia,Hybrid,2,9,Master,1,1,0,1,0,132203.0,1,2023,Medium,2
7927,7928,Machine Learning Engineer,MNC,Technology,Germany,Hybrid,3,11,PhD,1,1,0,1,1,186586.0,5,2025,Medium,4
7928,7929,AI Engineer,Enterprise,Education,Canada,Remote,3,8,Master,1,0,0,1,0,157868.0,12,2026,High,7
7929,7930,Data Scientist,Medium,Technology,Canada,Remote,1,11,PhD,1,0,0,1,0,61713.0,10,2020,Medium,4
7930,7931,Data Analyst,Medium,Healthcare,Canada,Remote,1,10,Master,0,0,0,1,0,69115.0,1,2026,High,9
7931,7932,AI Engineer,Startup,Healthcare,USA,Onsite,3,14,PhD,1,1,1,1,0,170320.0,4,2026,High,2
7932,7933,Data Engineer,Medium,E-commerce,Germany,Remote,3,7,Master,1,1,0,1,1,121411.0,11,2021,Low,5
7933,7934,Business Analyst,Startup,Education,Germany,Onsite,1,7,PhD,1,1,0,1,1,77592.0,3,2021,Low,1
7934,7935,Data Engineer,MNC,Finance,India,Onsite,2,13,Bachelor,1,0,0,1,0,107667.0,1,2022,High,9
7935,7936,Data Analyst,Enterprise,Retail,UK,Onsite,3,13,Bachelor,0,1,1,1,0,132237.0,4,2020,High,9
7936,7937,Business Analyst,Startup,Education,Singapore,Hybrid,3,7,Master,0,0,0,1,1,123179.0,4,2020,High,7
7937,7938,Data Engineer,Medium,Finance,Australia,Remote,1,5,Bachelor,1,0,1,0,0,61900.0,10,2026,High,9
7938,7939,Data Scientist,Enterprise,Education,India,Onsite,2,13,Bachelor,1,1,0,1,0,89707.0,7,2024,Medium,3
7939,7940,Business Analyst,Startup,Finance,Canada,Remote,1,10,PhD,1,0,0,0,1,64518.0,12,2023,High,7
7940,7941,Business Analyst,MNC,Healthcare,India,Hybrid,1,12,PhD,1,0,1,1,1,113298.0,7,2022,High,1
7941,7942,Data Analyst,Enterprise,Education,UK,Hybrid,3,4,Bachelor,1,1,1,1,1,142528.0,3,2026,High,2
7942,7943,Data Analyst,Startup,E-commerce,USA,Remote,3,8,PhD,0,0,1,1,0,130977.0,10,2025,High,3
7943,7944,AI Engineer,Startup,Healthcare,UK,Remote,1,1,Master,0,0,1,0,0,101251.0,5,2021,Low,4
7944,7945,Data Engineer,Enterprise,Education,UK,Hybrid,1,5,PhD,0,0,0,1,1,75111.0,3,2020,High,9
7945,7946,Data Scientist,Medium,Education,Australia,Hybrid,3,6,Bachelor,0,0,0,0,1,106500.0,6,2020,Low,5
7946,7947,Business Analyst,Medium,Finance,Canada,Remote,2,9,PhD,1,1,1,0,1,103638.0,9,2022,High,9
7947,7948,AI Engineer,MNC,Retail,Canada,Remote,1,4,Bachelor,1,1,1,1,1,154800.0,11,2025,High,6
7948,7949,Business Analyst,Startup,Education,UK,Onsite,3,6,PhD,0,0,0,0,1,111921.0,10,2024,Low,4
7949,7950,AI Engineer,Enterprise,Education,Canada,Hybrid,3,8,Master,1,1,0,0,0,138905.0,1,2020,High,7
7950,7951,Data Scientist,Medium,Technology,Germany,Remote,2,2,PhD,0,0,0,1,0,92106.0,6,2025,Low,5
7951,7952,Business Analyst,Enterprise,Healthcare,Singapore,Remote,3,5,Master,0,0,1,1,0,127911.0,2,2024,High,4
7952,7953,Machine Learning Engineer,Medium,Education,USA,Onsite,1,3,Master,0,0,1,1,0,116344.0,9,2024,High,7
7953,7954,Data Scientist,Enterprise,Healthcare,Australia,Remote,3,12,PhD,0,1,0,0,1,105329.0,2,2026,High,8
7954,7955,AI Engineer,MNC,Healthcare,Canada,Onsite,1,14,Master,0,1,0,1,1,130383.0,10,2025,Medium,2
7955,7956,Data Scientist,Medium,Healthcare,Australia,Hybrid,1,9,Master,1,1,0,1,0,64796.0,10,2022,Medium,6
7956,7957,Data Analyst,Startup,Finance,Singapore,Hybrid,3,12,Master,0,1,1,1,1,139574.0,7,2025,High,6
7957,7958,Machine Learning Engineer,Startup,Education,UK,Onsite,2,9,Master,0,0,0,1,1,140124.0,9,2025,High,8
7958,7959,AI Engineer,Enterprise,Healthcare,Singapore,Remote,3,7,Bachelor,0,1,1,0,0,153060.0,1,2024,Low,1
7959,7960,Data Scientist,MNC,Healthcare,India,Remote,3,6,Master,1,0,1,1,0,153583.0,1,2021,High,9
7960,7961,AI Engineer,Enterprise,Education,Singapore,Remote,3,3,Bachelor,1,1,1,0,1,164278.0,12,2022,Low,3
7961,7962,AI Engineer,Startup,Education,Canada,Remote,2,11,Bachelor,1,0,0,0,1,122864.0,3,2024,Medium,1
7962,7963,AI Engineer,Enterprise,Technology,Germany,Remote,2,11,PhD,0,0,0,1,0,127570.0,12,2026,Medium,5
7963,7964,Machine Learning Engineer,Medium,E-commerce,Singapore,Remote,2,6,PhD,1,0,0,0,1,120905.0,1,2025,High,7
7964,7965,Data Engineer,Enterprise,Education,UK,Onsite,1,9,Master,0,0,0,1,0,67938.0,3,2022,Medium,1
7965,7966,AI Engineer,MNC,Retail,India,Remote,2,12,Master,0,1,0,1,0,145517.0,10,2025,Medium,1
7966,7967,Data Scientist,Medium,E-commerce,Australia,Remote,2,9,Master,0,0,1,0,0,93359.0,3,2023,Medium,4
7967,7968,Data Scientist,MNC,Education,Canada,Remote,3,4,Master,1,0,0,1,0,130396.0,8,2023,Low,1
7968,7969,AI Engineer,Medium,Education,USA,Remote,1,12,Master,1,0,1,1,0,115705.0,4,2026,High,6
7969,7970,Machine Learning Engineer,Medium,E-commerce,Germany,Remote,1,14,Bachelor,0,0,0,1,1,117535.0,6,2026,High,8
7970,7971,Data Engineer,MNC,Retail,Canada,Remote,1,0,Bachelor,0,1,0,1,0,87851.0,6,2024,Low,2
7971,7972,Data Analyst,Medium,Technology,Canada,Remote,1,2,Master,0,1,1,1,1,89788.0,5,2025,High,8
7972,7973,Data Engineer,MNC,Technology,Australia,Remote,3,6,PhD,1,0,0,1,0,131927.0,6,2026,Low,6
7973,7974,Data Analyst,Medium,Technology,Germany,Remote,1,4,PhD,0,0,1,0,1,73805.0,8,2020,High,8
7974,7975,AI Engineer,Medium,Technology,USA,Onsite,2,13,Bachelor,0,1,0,0,1,128455.0,11,2022,High,7
7975,7976,Data Scientist,Startup,Technology,UK,Hybrid,3,4,PhD,0,0,0,0,0,100703.0,12,2025,High,9
7976,7977,Machine Learning Engineer,Medium,Education,UK,Hybrid,2,7,Master,0,1,1,1,0,148326.0,12,2025,High,2
7977,7978,Data Analyst,Enterprise,Retail,Australia,Onsite,1,1,PhD,0,0,1,1,0,82804.0,7,2020,High,6
7978,7979,Data Analyst,Medium,Finance,Canada,Remote,1,1,Master,1,0,0,0,0,45702.0,10,2020,Low,3
7979,7980,AI Engineer,Enterprise,Retail,USA,Onsite,1,13,PhD,1,1,0,1,0,105617.0,3,2022,Medium,5
7980,7981,Business Analyst,Startup,Education,Singapore,Onsite,2,7,Bachelor,0,1,1,0,1,95092.0,12,2024,Low,1
7981,7982,AI Engineer,Enterprise,Technology,USA,Onsite,3,6,PhD,0,0,1,0,1,169634.0,6,2021,High,9
7982,7983,AI Engineer,Enterprise,Education,USA,Remote,1,11,Bachelor,1,0,1,0,1,119385.0,4,2025,Medium,3
7983,7984,Machine Learning Engineer,MNC,Education,UK,Hybrid,2,4,Master,1,0,0,0,0,132834.0,12,2021,Low,3
7984,7985,Data Engineer,Enterprise,Technology,Germany,Remote,2,11,Bachelor,0,0,0,1,1,98601.0,8,2024,Medium,4
7985,7986,Data Scientist,MNC,E-commerce,USA,Hybrid,1,5,Master,0,0,1,1,0,102466.0,10,2026,High,4
7986,7987,Business Analyst,MNC,E-commerce,Australia,Remote,2,1,Master,0,0,1,1,1,131525.0,3,2025,High,7
7987,7988,Data Analyst,MNC,Education,Australia,Hybrid,2,8,Bachelor,1,0,1,0,0,113991.0,11,2025,High,9
7988,7989,AI Engineer,Startup,E-commerce,Germany,Remote,2,2,PhD,1,1,0,1,0,128790.0,6,2021,Low,4
7989,7990,Data Scientist,Startup,Education,UK,Onsite,2,10,Bachelor,0,1,0,0,1,82100.0,8,2026,Medium,6
7990,7991,AI Engineer,Medium,Technology,Singapore,Onsite,2,12,Bachelor,0,0,0,1,1,140255.0,4,2021,High,9
7991,7992,Data Scientist,Medium,Healthcare,India,Hybrid,1,3,Master,0,0,0,1,0,64839.0,8,2021,Low,2
7992,7993,Business Analyst,MNC,Retail,USA,Onsite,2,1,PhD,0,0,0,1,0,112007.0,2,2020,Low,5
7993,7994,Data Scientist,MNC,Finance,Singapore,Remote,2,5,Master,1,0,0,0,1,109085.0,12,2021,Low,3
7994,7995,AI Engineer,Startup,Healthcare,USA,Remote,2,9,PhD,1,1,1,1,1,151638.0,1,2020,High,8
7995,7996,Business Analyst,Enterprise,Technology,Singapore,Remote,1,0,PhD,0,0,1,0,1,78051.0,4,2024,High,8
7996,7997,Machine Learning Engineer,Startup,E-commerce,Canada,Hybrid,1,2,Bachelor,0,1,0,0,1,99044.0,2,2021,High,8
7997,7998,Business Analyst,Medium,Finance,Germany,Remote,3,13,Bachelor,0,0,1,0,0,113359.0,6,2021,High,7
7998,7999,Business Analyst,Startup,Technology,UK,Onsite,3,9,PhD,1,1,0,0,0,100139.0,10,2020,Medium,5
7999,8000,Data Scientist,Startup,Technology,Germany,Remote,1,5,Master,1,0,0,0,1,62695.0,7,2020,Low,2
8000,8001,Data Analyst,Enterprise,Healthcare,Australia,Hybrid,2,6,Bachelor,1,0,1,0,1,102998.0,8,2023,High,7
8001,8002,Business Analyst,Enterprise,E-commerce,Singapore,Onsite,2,8,PhD,0,1,0,1,1,101175.0,3,2021,High,7
8002,8003,Machine Learning Engineer,Medium,Healthcare,UK,Hybrid,1,7,Master,1,1,0,0,0,94047.0,4,2025,Low,6
8003,8004,Data Scientist,Startup,Education,Australia,Remote,2,14,Master,0,1,0,1,1,103466.0,8,2026,Medium,6
8004,8005,Data Scientist,Medium,Technology,Australia,Remote,1,8,Bachelor,1,1,1,1,0,80842.0,5,2023,High,6
8005,8006,Machine Learning Engineer,Startup,Technology,UK,Onsite,1,2,Bachelor,0,0,0,0,1,100103.0,3,2026,High,7
8006,8007,Data Scientist,Enterprise,E-commerce,USA,Hybrid,1,13,Master,1,1,1,1,0,79929.0,5,2024,High,9
8007,8008,Machine Learning Engineer,Enterprise,Finance,USA,Onsite,1,6,Bachelor,1,1,1,0,1,111679.0,12,2025,Low,1
8008,8009,Data Engineer,Startup,Retail,Singapore,Hybrid,2,6,Bachelor,1,0,1,0,1,96218.0,4,2022,Low,3
8009,8010,Machine Learning Engineer,Startup,Education,Australia,Onsite,1,6,Master,0,1,1,0,0,109123.0,11,2026,High,8
8010,8011,Business Analyst,Medium,Retail,Canada,Hybrid,1,13,PhD,0,1,1,0,0,66812.0,12,2024,High,7
8011,8012,Machine Learning Engineer,MNC,Education,Australia,Remote,2,6,PhD,1,0,0,1,1,156968.0,11,2021,Low,4
8012,8013,Data Scientist,MNC,Healthcare,USA,Hybrid,3,10,PhD,0,1,0,1,1,141447.0,12,2024,High,8
8013,8014,Data Scientist,Medium,E-commerce,USA,Remote,1,6,PhD,0,0,1,1,1,86958.0,7,2022,High,9
8014,8015,Data Scientist,Enterprise,Healthcare,Germany,Onsite,1,5,Master,1,1,0,0,1,59974.0,6,2022,High,9
8015,8016,Business Analyst,Startup,Finance,Australia,Remote,3,2,Master,0,1,1,0,1,122535.0,12,2022,Low,4
8016,8017,Data Engineer,Startup,Technology,Germany,Hybrid,1,14,PhD,1,1,1,1,0,80660.0,8,2024,High,6
